Tanggal,Hujan,Temperatur,Kecepatan Angin,Kelembaban,Arah Angin,Tekanan Udara,UV,DoY,Bulan,Jam
4/5/2023 0:00,0,23.3,1.04,94.92,0.331612558,1008.74,0,93.69863014,4,0
4/5/2023 1:00,0,23.3,2.13,94.92,0,1008.12,0,93.69863014,4,1
4/5/2023 2:00,0,23.4,1.24,94.92,6.265732015,1007.9,0,93.69863014,4,2
4/5/2023 3:00,0,23.3,1.69,94.92,0,1007.6,0,93.69863014,4,3
4/5/2023 4:00,0,23.34,1.76,94.92,0,1007.7,0,93.69863014,4,4
4/5/2023 5:00,0,23.2,2.19,94.92,0,1007.4,0,93.69863014,4,5
4/5/2023 6:00,0,23.2,1.1,94.92,6.178465552,1007.5,0,93.69863014,4,6
4/5/2023 7:00,0,23.5,0.97,94.92,0,1007.9,0.5,93.69863014,4,7
4/5/2023 8:00,0,25.7,1.71,94.92,0,1008.72,1.31,93.69863014,4,8
4/5/2023 9:00,0,28,2.96,86.86,3.246312409,1008.74,2.03,93.69863014,4,9
4/5/2023 10:00,0.2,30.4,4.59,77.66,3.246312409,1008.48,3.96,93.69863014,4,10
4/5/2023 11:00,0,32.1,7.68,70.68,3.106686069,1007.92,2.67,93.69863014,4,11
4/5/2023 12:00,0,32.94,6.34,65.88,3.228859116,1007,10.05,93.69863014,4,12
4/5/2023 13:00,0,33.32,4.41,63.52,3.700098014,1006.1,0.96,93.69863014,4,13
4/5/2023 14:00,0,32.86,2.78,68.34,3.246312409,1005.16,1.04,93.69863014,4,14
4/5/2023 15:00,0,32.7,4.32,68.92,2.024581932,1004.3,0.9,93.69863014,4,15
4/5/2023 16:00,0,27.6,8.58,85.96,3.176499239,1004.48,1.08,93.69863014,4,16
4/5/2023 17:00,0,25.9,10.25,94.92,3.036872898,1004.9,0.07,93.69863014,4,17
4/5/2023 18:00,0,25.66,2.15,94.92,0.261799388,1005.7,0,93.69863014,4,18
4/5/2023 19:00,0,25.8,2.11,94.92,2.879793266,1007.32,0,93.69863014,4,19
4/5/2023 20:00,0.4,25,4.45,94.92,0,1008.02,0,93.69863014,4,20
4/5/2023 21:00,0.4,25.08,1.93,94.92,0,1008.74,0,93.69863014,4,21
4/5/2023 22:00,0.2,25.1,1.21,94.92,0.174532925,1009.08,0,93.69863014,4,22
4/5/2023 23:00,0,25,1.36,94.92,0.715584993,1009.52,0,93.69863014,4,23
4/6/2023 0:00,0,24.8,0.69,94.92,5.829399702,1009.6,0,94.68493151,4,0
4/6/2023 1:00,0,24.63,2.17,94.92,2.914699851,1009.06,0,94.68493151,4,1
4/6/2023 2:00,0,24.46,3.65,94.92,0,1008.52,0,94.68493151,4,2
4/6/2023 3:00,0,24.4,3.22,94.92,0,1008.38,0,94.68493151,4,3
4/6/2023 4:00,0,24.3,2.72,94.92,0,1008.2,0,94.68493151,4,4
4/6/2023 5:00,0,24.1,2.98,94.92,0.366519143,1008.74,0,94.68493151,4,5
4/6/2023 6:00,0,23.94,3.48,94.92,0.052359878,1008.98,0,94.68493151,4,6
4/6/2023 7:00,0.2,24,5.35,94.92,0,1010,0.3,94.68493151,4,7
4/6/2023 8:00,0,24.6,4.71,94.92,0,1010.7,0.84,94.68493151,4,8
4/6/2023 9:00,0,25.9,3.94,94.92,0,1011.06,2.29,94.68493151,4,9
4/6/2023 10:00,0,28.2,2.92,89.06,0,1010.66,1.52,94.68493151,4,10
4/6/2023 11:00,0,29,5.76,84.68,6.021385919,1009.76,6.07,94.68493151,4,11
4/6/2023 12:00,0,30.86,5.34,76.36,4.817108736,1008.8,6,94.68493151,4,12
4/6/2023 13:00,0,31.4,7.75,74.28,6.021385919,1007.8,2.32,94.68493151,4,13
4/6/2023 14:00,0,32.3,4.49,68.2,6.178465552,1006.46,4.28,94.68493151,4,14
4/6/2023 15:00,0,32.7,5.55,68.76,4.869468613,1005.7,3.61,94.68493151,4,15
4/6/2023 16:00,0,30.48,8.31,80.32,5.986479334,1005.24,1.04,94.68493151,4,16
4/6/2023 17:00,0,30.02,7.04,78.34,6.003932627,1005.44,0.68,94.68493151,4,17
4/6/2023 18:00,0,28.7,4.79,83.8,5.846852994,1005.9,0,94.68493151,4,18
4/6/2023 19:00,0,27.4,1.5,94.4,0,1007,0,94.68493151,4,19
4/6/2023 20:00,0,27,2.65,94.2,3.001966313,1007.74,0,94.68493151,4,20
4/6/2023 21:00,0,26.5,2.68,94.92,0.959931089,1008.62,0,94.68493151,4,21
4/6/2023 22:00,5.2,23.6,4.34,94.92,1.029744259,1010.2,0,94.68493151,4,22
4/6/2023 23:00,2.6,21.9,8.76,94.92,0,1010.32,0,94.68493151,4,23
4/7/2023 0:00,1.4,22.2,3.6,94.92,0.104719755,1010.16,0,95.67123288,4,0
4/7/2023 1:00,1.4,22.4,2.81,94.92,0.383972435,1009.06,0,95.67123288,4,1
4/7/2023 2:00,0.2,22.9,1.77,94.92,0.331612558,1008.42,0,95.67123288,4,2
4/7/2023 3:00,0.2,23.4,1.05,94.92,0.052359878,1008.4,0,95.67123288,4,3
4/7/2023 4:00,0,23.6,0.98,94.92,0.174532925,1008.18,0,95.67123288,4,4
4/7/2023 5:00,0,23.4,1.36,94.92,0.20943951,1007.98,0,95.67123288,4,5
4/7/2023 6:00,0,23.54,1.25,94.92,0.296705973,1008.6,0,95.67123288,4,6
4/7/2023 7:00,0,24.9,2.15,94.92,0.034906585,1009.18,0.62,95.67123288,4,7
4/7/2023 8:00,0,27.7,2.43,92.06,2.914699851,1009.62,1.26,95.67123288,4,8
4/7/2023 9:00,0,29.7,6.25,80.12,3.071779484,1010.26,3.73,95.67123288,4,9
4/7/2023 10:00,0,31.6,5.88,71.54,2.967059728,1010.12,1.96,95.67123288,4,10
4/7/2023 11:00,0,31.8,4.19,71.52,3.473205211,1009.3,8.19,95.67123288,4,11
4/7/2023 12:00,0,33.36,3.75,66.14,2.967059728,1008.3,10.83,95.67123288,4,12
4/7/2023 13:00,0,33.4,4.41,65.78,3.525565089,1007.22,7.49,95.67123288,4,13
4/7/2023 14:00,0,34.34,4.49,65.4,0.104719755,1005.98,2.53,95.67123288,4,14
4/7/2023 15:00,0,33.5,4.93,68.2,0.261799388,1005.44,1.55,95.67123288,4,15
4/7/2023 16:00,0,30.68,4.04,75.42,0.20943951,1005.92,1.57,95.67123288,4,16
4/7/2023 17:00,11.2,23.84,8.38,94.92,3.001966313,1007.4,0.13,95.67123288,4,17
4/7/2023 18:00,0.2,24.6,4.09,94.92,3.054326191,1007.76,0,95.67123288,4,18
4/7/2023 19:00,0,24.12,5.04,94.92,0.401425728,1008.6,0,95.67123288,4,19
4/7/2023 20:00,0,23.9,3.29,94.92,0.837758041,1009.2,0,95.67123288,4,20
4/7/2023 21:00,0,24,3.24,94.92,0.122173048,1009.9,0,95.67123288,4,21
4/7/2023 22:00,0,24.3,2.67,94.92,0.087266463,1009.68,0,95.67123288,4,22
4/7/2023 23:00,0,24.1,1.38,94.92,5.497787144,1010,0,95.67123288,4,23
4/8/2023 0:00,0,24.1,0.68,94.92,0.27925268,1009.9,0,96.65753425,4,0
4/8/2023 1:00,0,24.2,0.59,94.92,0.20943951,1009.32,0,96.65753425,4,1
4/8/2023 2:00,0,23.8,1.39,94.92,6.091199089,1009,0,96.65753425,4,2
4/8/2023 3:00,0,23.7,1.18,94.92,3.141592654,1008.78,0,96.65753425,4,3
4/8/2023 4:00,0,23.8,1.22,94.92,5.183627878,1008.86,0,96.65753425,4,4
4/8/2023 5:00,0,23.7,1.38,94.92,5.235987756,1008.9,0,96.65753425,4,5
4/8/2023 6:00,0,23.6,0.67,94.92,4.974188368,1009.74,0,96.65753425,4,6
4/8/2023 7:00,0,24.5,1.08,94.92,0,1010.26,0.63,96.65753425,4,7
4/8/2023 8:00,0,25.7,2.67,94.92,5.078908123,1011,1.34,96.65753425,4,8
4/8/2023 9:00,0,27.6,3.05,92.38,5.567600314,1011.66,2.2,96.65753425,4,9
4/8/2023 10:00,0,30,4.78,81.06,6.021385919,1011.16,3.23,96.65753425,4,10
4/8/2023 11:00,0,31.7,5.19,74.42,4.991641661,1010.3,3.69,96.65753425,4,11
4/8/2023 12:00,0,32.86,7.61,71.8,5.951572749,1009.84,5.59,96.65753425,4,12
4/8/2023 13:00,0,32.84,8.02,69.62,6.021385919,1008.78,5.35,96.65753425,4,13
4/8/2023 14:00,0,32.9,8.91,69.1,6.091199089,1007.8,3.41,96.65753425,4,14
4/8/2023 15:00,0,32.5,8.63,69.92,6.108652382,1006.9,3.23,96.65753425,4,15
4/8/2023 16:00,0,30.6,11.59,80.58,0,1007.12,1.63,96.65753425,4,16
4/8/2023 17:00,0.2,25.8,11,94.92,0,1007.94,0.34,96.65753425,4,17
4/8/2023 18:00,2.8,25,6.09,94.92,3.036872898,1008.06,0,96.65753425,4,18
4/8/2023 19:00,0,25.2,5.59,94.92,2.967059728,1009.8,0,96.65753425,4,19
4/8/2023 20:00,31.4,21.7,8.91,94.92,6.021385919,1010.5,0,96.65753425,4,20
4/8/2023 21:00,1.6,22,5.23,94.92,0,1011.3,0,96.65753425,4,21
4/8/2023 22:00,0,22.3,3.14,94.92,0.06981317,1011.58,0,96.65753425,4,22
4/8/2023 23:00,0,22.4,2.85,94.92,0,1011.7,0,96.65753425,4,23
4/9/2023 0:00,0,22.5,2.67,94.92,0,1011.04,0,97.64383562,4,0
4/9/2023 1:00,0,22.6,2.49,94.92,0,1010.38,0,97.64383562,4,1
4/9/2023 2:00,0,22.8,1.05,94.92,0.488692191,1009.84,0,97.64383562,4,2
4/9/2023 3:00,0.2,22.9,1.14,94.92,0.558505361,1009.82,0,97.64383562,4,3
4/9/2023 4:00,0,22.92,1.41,94.92,5.864306287,1009.7,0,97.64383562,4,4
4/9/2023 5:00,0,22.72,2.49,94.92,0,1009.7,0,97.64383562,4,5
4/9/2023 6:00,0,22.8,3.86,94.92,0.052359878,1010.5,0,97.64383562,4,6
4/9/2023 7:00,0,23.9,2.93,94.92,6.178465552,1011.2,0.62,97.64383562,4,7
4/9/2023 8:00,0,25.3,2.2,94.92,4.799655443,1011.32,1.43,97.64383562,4,8
4/9/2023 9:00,0,28.1,3.73,89.24,5.724679947,1011.4,3.13,97.64383562,4,9
4/9/2023 10:00,0,29.04,6.68,87.2,6.073745797,1010.98,3.28,97.64383562,4,10
4/9/2023 11:00,0,31.2,8.92,77.76,6.126105675,1010,4.77,97.64383562,4,11
4/9/2023 12:00,0,31.88,8.92,76.44,6.003932627,1009.12,1.01,97.64383562,4,12
4/9/2023 13:00,0,32.5,7.85,73.34,5.742133239,1008.28,10.32,97.64383562,4,13
4/9/2023 14:00,0,32.9,9.19,72.6,5.951572749,1007.08,7.23,97.64383562,4,14
4/9/2023 15:00,0,31.94,8.05,73.32,5.986479334,1006.1,3.52,97.64383562,4,15
4/9/2023 16:00,0,32.1,7.57,73.96,6.003932627,1005.9,1.42,97.64383562,4,16
4/9/2023 17:00,31.8,23.9,7.69,94.92,3.193952531,1006.96,0.49,97.64383562,4,17
4/9/2023 18:00,2.8,24.56,3.15,94.92,6.213372137,1007.9,0,97.64383562,4,18
4/9/2023 19:00,1.2,24.3,2.46,94.92,3.106686069,1008.9,0,97.64383562,4,19
4/9/2023 20:00,0.6,24.34,2.51,94.92,1.204277184,1009.7,0,97.64383562,4,20
4/9/2023 21:00,1.8,23.96,3.2,94.92,0.593411946,1010.68,0,97.64383562,4,21
4/9/2023 22:00,2.4,23.9,2.39,94.92,0.663225116,1011.08,0,97.64383562,4,22
4/9/2023 23:00,0.6,23.7,3.92,94.92,0.06981317,1010.5,0,97.64383562,4,23
4/10/2023 0:00,0,23.7,4.86,94.92,0,1011,0,98.63013699,4,0
4/10/2023 1:00,0,23.7,4.32,94.92,0,1010.34,0,98.63013699,4,1
4/10/2023 2:00,0,23.5,3.82,94.92,0,1009.5,0,98.63013699,4,2
4/10/2023 3:00,0,23.54,2.17,94.92,3.141592654,1009.68,0,98.63013699,4,3
4/10/2023 4:00,0,23.5,1.99,94.92,2.949606436,1009.42,0,98.63013699,4,4
4/10/2023 5:00,0,23.6,3.07,94.92,4.799655443,1009.34,0,98.63013699,4,5
4/10/2023 6:00,0,23.5,4.75,94.92,6.073745797,1010.1,0,98.63013699,4,6
4/10/2023 7:00,0,23.8,1.21,94.92,6.143558967,1010.4,0.42,98.63013699,4,7
4/10/2023 8:00,0,24.4,1.12,94.92,3.228859116,1011,1.41,98.63013699,4,8
4/10/2023 9:00,0,25.7,2.31,94.92,4.29350996,1011.82,2.09,98.63013699,4,9
4/10/2023 10:00,0,28.52,4,84.98,4.78220215,1011.48,3.13,98.63013699,4,10
4/10/2023 11:00,0,29.4,6.12,78.84,5.986479334,1010.72,6.93,98.63013699,4,11
4/10/2023 12:00,0,30.5,5.33,75.04,5.881759579,1009.38,8.07,98.63013699,4,12
4/10/2023 13:00,0,32.34,5.51,65.22,6.021385919,1007.92,10.4,98.63013699,4,13
4/10/2023 14:00,0,33.64,4.23,62.92,4.852015321,1007,8.03,98.63013699,4,14
4/10/2023 15:00,0,34.36,3.62,64.72,3.438298626,1006.24,2.46,98.63013699,4,15
4/10/2023 16:00,0,33.3,6.41,63.92,6.021385919,1006.1,1.33,98.63013699,4,16
4/10/2023 17:00,0,32.16,7.22,68.54,6.195918845,1006.28,0.57,98.63013699,4,17
4/10/2023 18:00,0,30.1,4.31,82.54,5.969026042,1006.78,0,98.63013699,4,18
4/10/2023 19:00,0,28.22,0.78,94.92,3.141592654,1007.3,0,98.63013699,4,19
4/10/2023 20:00,0,27.94,2.21,90.9,0,1008.2,0,98.63013699,4,20
4/10/2023 21:00,0,27.4,1.44,94.92,0.191986218,1008.92,0,98.63013699,4,21
4/10/2023 22:00,0,26.9,1.7,94.92,0.715584993,1009.64,0,98.63013699,4,22
4/10/2023 23:00,0,26.56,2.15,94.92,0,1009.6,0,98.63013699,4,23
4/11/2023 0:00,0,26.1,2.81,94.92,0,1008.76,0,99.61643836,4,0
4/11/2023 1:00,0,25.1,0.9,94.92,3.001966313,1008.5,0,99.61643836,4,1
4/11/2023 2:00,0,25,0.91,94.92,0,1008.12,0,99.61643836,4,2
4/11/2023 3:00,0,24.7,1.2,94.92,0.052359878,1007.92,0,99.61643836,4,3
4/11/2023 4:00,0,24.3,0.98,94.92,0.06981317,1008.06,0,99.61643836,4,4
4/11/2023 5:00,0,24.16,1.08,94.92,2.513274123,1008.4,0,99.61643836,4,5
4/11/2023 6:00,0,23.98,0.94,94.92,0.331612558,1008.94,0,99.61643836,4,6
4/11/2023 7:00,0,25.1,1.5,94.92,0,1009.34,0.54,99.61643836,4,7
4/11/2023 8:00,0,27.32,2.4,94.8,6.091199089,1009.98,1.24,99.61643836,4,8
4/11/2023 9:00,0,29.04,2.58,84.76,3.211405824,1010,2.87,99.61643836,4,9
4/11/2023 10:00,0,30.82,2.915,77.02,4.625122518,1009.4,2.88,99.61643836,4,10
4/11/2023 11:00,0,32.6,3.25,69.28,6.038839212,1008.8,9.31,99.61643836,4,11
4/11/2023 12:00,0,33.24,5.22,64.76,0,1007.58,10.43,99.61643836,4,12
4/11/2023 13:00,0,33.7,6.73,62.76,6.265732015,1006.3,10.51,99.61643836,4,13
4/11/2023 14:00,0,34.5,4.29,59.28,5.864306287,1005.4,7.69,99.61643836,4,14
4/11/2023 15:00,0,34.2,5.34,62.04,0,1004.8,2.24,99.61643836,4,15
4/11/2023 16:00,0,33,3.66,65.64,0,1004.68,1.52,99.61643836,4,16
4/11/2023 17:00,0,31.76,3.53,71.12,6.091199089,1005.06,0.6,99.61643836,4,17
4/11/2023 18:00,0,30.26,1.25,83.42,6.178465552,1005.78,0,99.61643836,4,18
4/11/2023 19:00,0,27.6,6.17,92.2,3.001966313,1007.1,0,99.61643836,4,19
4/11/2023 20:00,0,26.1,6.55,94.92,2.844886681,1007.82,0,99.61643836,4,20
4/11/2023 21:00,0,26,3.09,94.92,0.575958653,1008.62,0,99.61643836,4,21
4/11/2023 22:00,0,26,2.02,94.92,1.308996939,1008.98,0,99.61643836,4,22
4/11/2023 23:00,0,26,2.84,94.92,3.036872898,1008.84,0,99.61643836,4,23
4/12/2023 0:00,0,25.74,1.9,94.92,3.141592654,1008.4,0,100.6027397,4,0
4/12/2023 1:00,0,25.6,1.99,94.92,2.967059728,1007.36,0,100.6027397,4,1
4/12/2023 2:00,0,25.2,1.71,94.92,2.932153143,1006.8,0,100.6027397,4,2
4/12/2023 3:00,0,24.7,1.15,94.92,3.211405824,1006.5,0,100.6027397,4,3
4/12/2023 4:00,0,24.5,1.03,94.92,2.879793266,1006.7,0,100.6027397,4,4
4/12/2023 5:00,0,24.1,1.14,94.92,5.829399702,1007.46,0,100.6027397,4,5
4/12/2023 6:00,0,24,1.21,94.92,6.213372137,1008.08,0,100.6027397,4,6
4/12/2023 7:00,0,25.9,2.49,94.92,5.113814708,1008.64,0.6,100.6027397,4,7
4/12/2023 8:00,0,28.5,4.51,89.38,5.829399702,1008.98,1.27,100.6027397,4,8
4/12/2023 9:00,0,30.2,4.11,82.2,6.073745797,1009.02,3.32,100.6027397,4,9
4/12/2023 10:00,0,31,7.12,80.12,4.852015321,1008.64,3.08,100.6027397,4,10
4/12/2023 11:00,0,32.64,8.12,69.64,6.091199089,1008.06,3.49,100.6027397,4,11
4/12/2023 12:00,0,33.8,7.89,65.84,5.462880559,1006.94,9.18,100.6027397,4,12
4/12/2023 13:00,0,33.14,6.19,66.18,4.817108736,1006.1,9.47,100.6027397,4,13
4/12/2023 14:00,0,34,4.47,65.52,4.852015321,1005.2,8.02,100.6027397,4,14
4/12/2023 15:00,0,33.7,6.25,65.2,4.921828491,1004.2,1.75,100.6027397,4,15
4/12/2023 16:00,0,29.7,6.36,80.6,5.916666164,1004.8,0.72,100.6027397,4,16
4/12/2023 17:00,0,27.3,12.2,88.9,6.021385919,1006.3,0.32,100.6027397,4,17
4/12/2023 18:00,0.8,24.9,11.75,94.92,3.071779484,1006.28,0,100.6027397,4,18
4/12/2023 19:00,0,24.9,5.1,94.92,3.019419606,1007.38,0,100.6027397,4,19
4/12/2023 20:00,0,24.6,3.08,94.92,2.932153143,1008,0,100.6027397,4,20
4/12/2023 21:00,0.2,25.2,3.02,94.92,2.844886681,1008.3,0,100.6027397,4,21
4/12/2023 22:00,0,24.66,1.79,94.92,6.126105675,1008.74,0,100.6027397,4,22
4/12/2023 23:00,0,24.5,3.18,94.92,0.052359878,1008.72,0,100.6027397,4,23
4/13/2023 0:00,0,24.6,1.84,94.92,0.314159265,1007.82,0,101.5890411,4,0
4/13/2023 1:00,0,24.5,1.84,94.92,2.670353756,1007.78,0,101.5890411,4,1
4/13/2023 2:00,0,24.2,1.74,94.92,3.054326191,1007.68,0,101.5890411,4,2
4/13/2023 3:00,0,24.1,1.97,94.92,5.951572749,1007.52,0,101.5890411,4,3
4/13/2023 4:00,0,23.8,1.27,94.92,2.914699851,1007.4,0,101.5890411,4,4
4/13/2023 5:00,0,23.8,1.06,94.92,5.916666164,1007.84,0,101.5890411,4,5
4/13/2023 6:00,0,23.88,1.87,94.92,2.862339973,1008.56,0,101.5890411,4,6
4/13/2023 7:00,0,25.1,3.19,94.92,0.052359878,1009.16,0.58,101.5890411,4,7
4/13/2023 8:00,0,27.3,2.88,94.92,0.052359878,1009.44,1.39,101.5890411,4,8
4/13/2023 9:00,0,29.5,1.99,79.5,1.291543646,1009.36,2.5,101.5890411,4,9
4/13/2023 10:00,0,31.66,4.36,71.26,3.368485456,1008.92,3.206666667,101.5890411,4,10
4/13/2023 11:00,0,32.8,4.4,70.48,5.794493117,1008.6,3.913333333,101.5890411,4,11
4/13/2023 12:00,0,33,7.28,68.3,5.986479334,1007.22,4.62,101.5890411,4,12
4/13/2023 13:00,0,34.6,7.86,60.64,5.864306287,1006.1,3.39,101.5890411,4,13
4/13/2023 14:00,0,34.4,4.92,62.26,5.707226654,1005.24,8.09,101.5890411,4,14
4/13/2023 15:00,0,33.4,4.46,63.78,5.969026042,1004.8,2.46,101.5890411,4,15
4/13/2023 16:00,0,30.9,8.705,76.19,4.590215933,1005.49,1.91,101.5890411,4,16
4/13/2023 17:00,0,28.4,12.95,88.6,3.211405824,1006.18,0.955,101.5890411,4,17
4/13/2023 18:00,0,27.44,8.29,91.65,3.08050613,1006.84,0,101.5890411,4,18
4/13/2023 19:00,0,26.48,3.63,94.7,2.949606436,1007.5,0,101.5890411,4,19
4/13/2023 20:00,0,26.3,3.39,91.9,2.984513021,1007.64,0,101.5890411,4,20
4/13/2023 21:00,0,26,3.67,93.44,3.036872898,1008.5,0,101.5890411,4,21
4/13/2023 22:00,0,26.1,5.95,91.4,2.967059728,1008.78,0,101.5890411,4,22
4/13/2023 23:00,0,25.7,5.44,93.16,3.001966313,1008.69,0,101.5890411,4,23
4/14/2023 0:00,0,25.3,4.93,94.92,3.036872898,1008.6,0,102.5753425,4,0
4/14/2023 1:00,0,25.1,4.14,94.92,3.176499239,1007.7,0,102.5753425,4,1
4/14/2023 2:00,0,24.7,2.39,94.92,3.141592654,1006.9,0,102.5753425,4,2
4/14/2023 3:00,0,24.5,1.913333333,94.92,3.799000005,1006.993333,0,102.5753425,4,3
4/14/2023 4:00,0,24.3,1.436666667,94.92,4.456407357,1007.086667,0,102.5753425,4,4
4/14/2023 5:00,0,24.1,0.96,94.92,5.113814708,1007.18,0,102.5753425,4,5
4/14/2023 6:00,0,23.8,1.52,94.92,2.600540585,1007.77,0,102.5753425,4,6
4/14/2023 7:00,0,25.5,2.08,94.92,0.087266463,1008.36,0.62,102.5753425,4,7
4/14/2023 8:00,0,27.33333333,3.29,88.62,0.93375115,1008.32,1.51,102.5753425,4,8
4/14/2023 9:00,0,29.16666667,4.5,82.32,1.780235837,1008.28,1.8,102.5753425,4,9
4/14/2023 10:00,0,31,5.71,76.02,2.626720524,1008.24,2.54,102.5753425,4,10
4/14/2023 11:00,0,32.86,4.94,69.72,3.473205211,1008.2,2.715,102.5753425,4,11
4/14/2023 12:00,0,32.8,4.1,68.3,3.281218994,1007.12,2.89,102.5753425,4,12
4/14/2023 13:00,0,33.85,4.225,66.1,3.298672286,1006,8.02,102.5753425,4,13
4/14/2023 14:00,0,34.9,4.35,63.9,3.316125579,1004.88,7.31,102.5753425,4,14
4/14/2023 15:00,0,34.1,3.65,63.6,3.560471674,1004.06,1.99,102.5753425,4,15
4/14/2023 16:00,1.6,29.1,5.91,84.78,3.385938749,1004.4,1.35,102.5753425,4,16
4/14/2023 17:00,0,29.94,3.02,86,3.263765701,1005.06,0.36,102.5753425,4,17
4/14/2023 18:00,0,28.74,5.95,88.1,3.054326191,1006.22,0,102.5753425,4,18
4/14/2023 19:00,10.8,25.24,5.54,94.92,1.029744259,1006.9,0,102.5753425,4,19
4/14/2023 20:00,0.2,26.14,3.73,94.92,1.902408885,1007.66,0,102.5753425,4,20
4/14/2023 21:00,0,26.24,6.52,94.92,2.879793266,1007.34,0,102.5753425,4,21
4/14/2023 22:00,0,25.8,3.85,94.92,0,1008.22,0,102.5753425,4,22
4/14/2023 23:00,0,25.5,2.92,94.92,0.13962634,1008.9,0,102.5753425,4,23
4/15/2023 0:00,0,25.6,2.94,94.92,0.488692191,1008.94,0,103.5616438,4,0
4/15/2023 1:00,0,25.2,4.92,94.92,0,1007.82,0,103.5616438,4,1
4/15/2023 2:00,0,24.9,3.17,94.92,0.401425728,1007.76,0,103.5616438,4,2
4/15/2023 3:00,0,24.9,1.92,94.92,0.331612558,1007.02,0,103.5616438,4,3
4/15/2023 4:00,0,24.72,1.47,94.92,1.989675347,1007.14,0,103.5616438,4,4
4/15/2023 5:00,0,24.7,0.91,94.92,3.001966313,1007.42,0,103.5616438,4,5
4/15/2023 6:00,0,24.6,1.33,94.92,4.08407045,1008.26,0,103.5616438,4,6
4/15/2023 7:00,0,24.98,2.67,94.92,0,1009.1,0.7,103.5616438,4,7
4/15/2023 8:00,0,26.9,1.43,94.92,0.296705973,1009.18,1.67,103.5616438,4,8
4/15/2023 9:00,0,27.9,2.9,91.58,3.193952531,1009.22,2.05,103.5616438,4,9
4/15/2023 10:00,0,30.38,4.23,82.68,3.420845334,1009.1,2.54,103.5616438,4,10
4/15/2023 11:00,0,31.9,5.36,74.32,3.246312409,1008.22,7.88,103.5616438,4,11
4/15/2023 12:00,0,32.86,5,72,3.316125579,1007.2,8.01,103.5616438,4,12
4/15/2023 13:00,0,34.76,3.37,65.22,6.143558967,1005.7,9.18,103.5616438,4,13
4/15/2023 14:00,0,34.6,4.27,64.36,2.321287905,1004.3,7.46,103.5616438,4,14
4/15/2023 15:00,0,32.9,3.91,70.26,2.251474735,1003.94,1.96,103.5616438,4,15
4/15/2023 16:00,0,27.8,5.86,82.52,3.316125579,1004.52,1.06,103.5616438,4,16
4/15/2023 17:00,0,26.6,10.57,86.1,3.193952531,1005.3,0.5,103.5616438,4,17
4/15/2023 18:00,0,25.96,6.07,92.2,2.984513021,1005.72,0,103.5616438,4,18
4/15/2023 19:00,0,25.96,4.2,93.02,3.036872898,1006.1,0,103.5616438,4,19
4/15/2023 20:00,0,26,3.05,94.92,2.879793266,1007.32,0,103.5616438,4,20
4/15/2023 21:00,0,25.9,2.78,94.92,2.14675498,1008.18,0,103.5616438,4,21
4/15/2023 22:00,0,25.5,2.46,94.92,2.07694181,1008.5,0,103.5616438,4,22
4/15/2023 23:00,0,24.94,4.16,94.92,6.195918845,1008.5,0,103.5616438,4,23
4/16/2023 0:00,0,24.6,1.53,94.92,0.41887902,1008,0,104.5479452,4,0
4/16/2023 1:00,0,24.38,1.15,94.92,2.740166926,1006.96,0,104.5479452,4,1
4/16/2023 2:00,0,24.12,1.24,94.92,2.862339973,1006.7,0,104.5479452,4,2
4/16/2023 3:00,0,23.9,1.71,94.92,3.979350695,1006.56,0,104.5479452,4,3
4/16/2023 4:00,0,24.2,1.42,94.92,4.328416545,1006.56,0,104.5479452,4,4
4/16/2023 5:00,0,24.1,0.93,94.92,0.244346095,1006.7,0,104.5479452,4,5
4/16/2023 6:00,0,23.8,1.97,94.92,2.949606436,1006.92,0,104.5479452,4,6
4/16/2023 7:00,0,24.3,1.73,94.92,1.308996939,1007.8,0.55,104.5479452,4,7
4/16/2023 8:00,0,28.3,1.52,90.26,5.864306287,1008.52,1.29,104.5479452,4,8
4/16/2023 9:00,0,29.46,4.91,82.8,3.246312409,1008.5,3.54,104.5479452,4,9
4/16/2023 10:00,0,31.5,4.02,75.2,3.368485456,1008.9,3.9,104.5479452,4,10
4/16/2023 11:00,0,32.4,4.5,71.96,4.101523742,1007.98,7.87,104.5479452,4,11
4/16/2023 12:00,0,32.8,5.12,67.84,3.333578871,1006.7,6.15,104.5479452,4,12
4/16/2023 13:00,0,30.74,6.05,76.14,3.193952531,1005.7,10.59,104.5479452,4,13
4/16/2023 14:00,0,30.02,11.76,77.9,0,1004.68,6.71,104.5479452,4,14
4/16/2023 15:00,0,26.2,7.21,94.92,3.071779484,1005.1,2.33,104.5479452,4,15
4/16/2023 16:00,0,27.5,2.26,92.8,0.191986218,1004.26,0.69,104.5479452,4,16
4/16/2023 17:00,0,28.6,2.44,86,0,1004.88,0.11,104.5479452,4,17
4/16/2023 18:00,0,27.3,1.24,91.92,0,1006.18,0,104.5479452,4,18
4/16/2023 19:00,0,26.7,3.23,94.92,0,1007.52,0,104.5479452,4,19
4/16/2023 20:00,0,26.14,2.32,94.92,0.314159265,1008.8,0,104.5479452,4,20
4/16/2023 21:00,1.6,24.7,4.21,94.92,3.019419606,1009.46,0,104.5479452,4,21
4/16/2023 22:00,1,24.56,2.06,94.92,2.844886681,1009.3,0,104.5479452,4,22
4/16/2023 23:00,0,24.36,1.6,94.92,0,1009.1,0,104.5479452,4,23
